"formA","formB","scaled"
65,57,184.229318775233
51,51,148.221375473532
61,58,173.941334974747
41,44,122.501415972318
57,47,163.653351174261
43,47,127.645407872561
83,72,230.52524587742
52,47,150.793371423654
53,46,153.365367373775
70,66,197.089298525841
76,67,212.521274226569
81,74,225.381253977177
83,76,230.52524587742
57,66,163.653351174261
59,53,168.797343074504
95,86,261.389197278878
71,70,199.661294475962
78,79,217.665266126812
56,62,161.08135522414
64,57,181.657322825112
77,68,215.093270176691
70,62,197.089298525841
60,55,171.369339024626
61,58,173.941334974747
72,67,202.233290426084
73,66,204.805286376205
50,52,145.649379523411
87,86,240.813229677906
76,89,212.521274226569
59,60,168.797343074504
59,55,168.797343074504
74,65,207.377282326327
79,74,220.237262076934
58,55,166.225347124383
49,53,143.07738357329
63,52,179.08532687499
48,44,140.505387623168
59,54,168.797343074504
44,40,130.217403822682
37,33,112.213432171832
44,34,130.217403822682
48,41,140.505387623168
67,63,189.373310675476
47,57,137.933391673047
46,43,135.361395722925
60,62,171.369339024626
54,61,155.937363323897
63,65,179.08532687499
30,31,94.2094605209814
49,49,143.07738357329
38,44,114.785428121953
62,58,176.513330924869
63,49,179.08532687499
39,37,117.357424072075
62,59,176.513330924869
52,53,150.793371423654
54,57,155.937363323897
37,36,112.213432171832
45,41,132.789399772804
33,40,101.925448371346
40,53,119.929420022196
53,50,153.365367373775
45,41,132.789399772804
56,53,161.08135522414
63,59,179.08532687499
40,44,119.929420022196
38,24,114.785428121953
66,59,186.801314725355
48,51,140.505387623168
57,54,163.653351174261
40,46,119.929420022196
37,45,112.213432171832
60,56,171.369339024626
45,49,132.789399772804
29,38,91.6374645708599
49,52,143.07738357329
43,45,127.645407872561
34,40,104.497444321467
45,45,132.789399772804
40,35,119.929420022196
55,50,158.509359274018
49,50,143.07738357329
63,62,179.08532687499
64,66,181.657322825112
54,55,155.937363323897
47,44,137.933391673047
64,62,181.657322825112
59,57,168.797343074504
56,59,161.08135522414
46,47,135.361395722925
63,65,179.08532687499
60,68,171.369339024626
56,61,161.08135522414
31,32,96.7814564711028
58,58,166.225347124383
59,56,168.797343074504
67,56,189.373310675476
42,49,125.073411922439
44,51,130.217403822682
42,40,125.073411922439
62,62,176.513330924869
49,48,143.07738357329
63,64,179.08532687499
68,56,191.945306625598
48,39,140.505387623168
65,53,184.229318775233
46,50,135.361395722925
42,48,125.073411922439
71,74,199.661294475962
59,60,168.797343074504
46,43,135.361395722925
45,34,132.789399772804
63,61,179.08532687499
38,38,114.785428121953
46,41,135.361395722925
66,60,186.801314725355
58,65,166.225347124383
61,61,173.941334974747
63,59,179.08532687499
45,48,132.789399772804
58,63,166.225347124383
57,53,163.653351174261
68,63,191.945306625598
58,55,166.225347124383
49,51,143.07738357329
57,52,163.653351174261
66,72,186.801314725355
51,53,148.221375473532
75,67,209.949278276448
78,72,217.665266126812
73,73,204.805286376205
53,54,153.365367373775
64,60,181.657322825112
43,41,127.645407872561
59,62,168.797343074504
74,57,207.377282326327
57,61,163.653351174261
53,51,153.365367373775
83,68,230.52524587742
67,57,189.373310675476
53,58,153.365367373775
74,67,207.377282326327
58,52,166.225347124383
68,70,191.945306625598
57,58,163.653351174261
53,56,153.365367373775
54,58,155.937363323897
79,74,220.237262076934
54,51,155.937363323897
54,57,155.937363323897
70,69,197.089298525841
70,65,197.089298525841
49,57,143.07738357329
74,78,207.377282326327
58,60,166.225347124383
63,61,179.08532687499
71,73,199.661294475962
83,80,230.52524587742
67,71,189.373310675476
66,73,186.801314725355
61,55,173.941334974747
60,55,171.369339024626
67,64,189.373310675476
69,80,194.517302575719
67,62,189.373310675476
64,61,181.657322825112
65,62,184.229318775233
67,66,189.373310675476
65,61,184.229318775233
79,75,220.237262076934
60,56,171.369339024626
71,72,199.661294475962
73,68,204.805286376205
66,66,186.801314725355
57,44,163.653351174261
70,66,197.089298525841
67,63,189.373310675476
64,50,181.657322825112
79,76,220.237262076934
86,84,238.241233727784
68,71,191.945306625598
54,50,155.937363323897
64,59,181.657322825112
78,72,217.665266126812
78,77,217.665266126812
70,66,197.089298525841
77,68,215.093270176691
60,51,171.369339024626
75,65,209.949278276448
61,58,173.941334974747
71,66,199.661294475962
66,62,186.801314725355
67,61,189.373310675476
42,40,125.073411922439
68,54,191.945306625598
50,45,145.649379523411
37,51,112.213432171832
41,39,122.501415972318
63,60,179.08532687499
73,69,204.805286376205
52,49,150.793371423654
73,69,204.805286376205
50,42,145.649379523411
63,59,179.08532687499
55,56,158.509359274018
74,69,207.377282326327
61,54,173.941334974747
71,68,199.661294475962
55,50,158.509359274018
59,66,168.797343074504
68,57,191.945306625598
53,57,153.365367373775
61,58,173.941334974747
69,64,194.517302575719
57,63,163.653351174261
80,79,222.809258027055
57,50,163.653351174261
60,55,171.369339024626
58,59,166.225347124383
74,74,207.377282326327
79,69,220.237262076934
77,78,215.093270176691
51,52,148.221375473532
80,70,222.809258027055
52,44,150.793371423654
63,66,179.08532687499
59,57,168.797343074504
58,61,166.225347124383
45,56,132.789399772804
62,59,176.513330924869
44,47,130.217403822682
56,45,161.08135522414
52,52,150.793371423654
54,42,155.937363323897
52,54,150.793371423654
47,46,137.933391673047
49,38,143.07738357329
50,53,145.649379523411
58,56,166.225347124383
54,47,155.937363323897
47,64,137.933391673047
58,54,166.225347124383
64,55,181.657322825112
43,42,127.645407872561
58,61,166.225347124383
47,45,137.933391673047
72,61,202.233290426084
52,54,150.793371423654
66,61,186.801314725355
61,64,173.941334974747
48,35,140.505387623168
57,47,163.653351174261
52,46,150.793371423654
48,48,140.505387623168
64,62,181.657322825112
66,64,186.801314725355
48,52,140.505387623168
62,50,176.513330924869
79,77,220.237262076934
74,82,207.377282326327
59,58,168.797343074504
63,72,179.08532687499
55,51,158.509359274018
57,64,163.653351174261
75,66,209.949278276448
78,69,217.665266126812
67,68,189.373310675476
69,66,194.517302575719
39,39,117.357424072075
72,70,202.233290426084
70,70,197.089298525841
57,54,163.653351174261
50,50,145.649379523411
64,63,181.657322825112
63,58,179.08532687499
81,72,225.381253977177
62,61,176.513330924869
59,55,168.797343074504
58,48,166.225347124383
59,52,168.797343074504
69,62,194.517302575719
64,59,181.657322825112
76,64,212.521274226569
56,57,161.08135522414
70,65,197.089298525841
62,64,176.513330924869
56,61,161.08135522414
53,52,153.365367373775
45,48,132.789399772804
77,81,215.093270176691
78,73,217.665266126812
69,62,194.517302575719
63,59,179.08532687499
66,61,186.801314725355
73,73,204.805286376205
79,71,220.237262076934
57,58,163.653351174261
49,54,143.07738357329
81,73,225.381253977177
69,68,194.517302575719
78,72,217.665266126812
73,67,204.805286376205
68,65,191.945306625598
78,69,217.665266126812
80,80,222.809258027055
63,46,179.08532687499
64,74,181.657322825112
69,60,194.517302575719
72,72,202.233290426084
58,62,166.225347124383
69,69,194.517302575719
73,64,204.805286376205
74,73,207.377282326327
67,60,189.373310675476
66,75,186.801314725355
78,74,217.665266126812
72,74,202.233290426084
53,61,153.365367373775
76,70,212.521274226569
74,66,207.377282326327
61,64,173.941334974747
83,86,230.52524587742
83,80,230.52524587742
60,67,171.369339024626
86,82,238.241233727784
79,72,220.237262076934
63,63,179.08532687499
69,65,194.517302575719
73,70,204.805286376205
72,70,202.233290426084
66,73,186.801314725355
77,66,215.093270176691
64,59,181.657322825112
69,63,194.517302575719
56,52,161.08135522414
44,59,130.217403822682
65,64,184.229318775233
53,47,153.365367373775
65,60,184.229318775233
63,71,179.08532687499
67,64,189.373310675476
87,77,240.813229677906
54,61,155.937363323897
71,79,199.661294475962
58,60,166.225347124383
58,52,166.225347124383
57,60,163.653351174261
65,66,184.229318775233
90,71,248.52921752827
68,68,191.945306625598
83,81,230.52524587742
60,57,171.369339024626
59,57,168.797343074504
94,88,258.817201328756
75,74,209.949278276448
52,40,150.793371423654
59,59,168.797343074504
76,77,212.521274226569
64,57,181.657322825112
66,68,186.801314725355
76,74,212.521274226569
77,76,215.093270176691
64,64,181.657322825112
76,75,212.521274226569
72,73,202.233290426084
68,58,191.945306625598
59,63,168.797343074504
58,58,166.225347124383
73,67,204.805286376205
57,52,163.653351174261
56,53,161.08135522414
61,57,173.941334974747
81,67,225.381253977177
60,55,171.369339024626
54,55,155.937363323897
51,54,148.221375473532
70,69,197.089298525841
60,54,171.369339024626
42,44,125.073411922439
53,40,153.365367373775
53,50,153.365367373775
81,76,225.381253977177
68,60,191.945306625598
44,47,130.217403822682
66,74,186.801314725355
65,63,184.229318775233
44,52,130.217403822682
55,45,158.509359274018
70,64,197.089298525841
46,51,135.361395722925
62,74,176.513330924869
66,62,186.801314725355
48,61,140.505387623168
67,77,189.373310675476
50,51,145.649379523411
89,81,245.957221578149
48,46,140.505387623168
54,53,155.937363323897
66,60,186.801314725355
68,67,191.945306625598
56,54,161.08135522414
57,62,163.653351174261
68,68,191.945306625598
64,65,181.657322825112
100,92,274.249177029485
52,51,150.793371423654
69,64,194.517302575719
84,73,233.097241827541
65,60,184.229318775233
86,79,238.241233727784
54,51,155.937363323897
47,53,137.933391673047
49,47,143.07738357329
76,63,212.521274226569
79,78,220.237262076934
82,74,227.953249927298
54,54,155.937363323897
56,46,161.08135522414
60,57,171.369339024626
80,77,222.809258027055
62,59,176.513330924869
66,56,186.801314725355
79,66,220.237262076934
62,60,176.513330924869
63,56,179.08532687499
55,58,158.509359274018
57,53,163.653351174261
63,66,179.08532687499
52,44,150.793371423654
61,56,173.941334974747
38,40,114.785428121953
65,54,184.229318775233
52,51,150.793371423654
50,57,145.649379523411
56,51,161.08135522414
53,53,153.365367373775
58,50,166.225347124383
70,73,197.089298525841
60,58,171.369339024626
57,58,163.653351174261
50,48,145.649379523411
45,44,132.789399772804
69,64,194.517302575719
41,43,122.501415972318
56,53,161.08135522414
55,62,158.509359274018
60,56,171.369339024626
60,62,171.369339024626
50,51,145.649379523411
22,32,73.6334929200095
41,46,122.501415972318
41,42,122.501415972318
40,43,119.929420022196
54,54,155.937363323897
61,52,173.941334974747
57,58,163.653351174261
68,52,191.945306625598
61,64,173.941334974747
55,55,158.509359274018
52,49,150.793371423654
56,62,161.08135522414
57,51,163.653351174261
64,52,181.657322825112
63,49,179.08532687499
63,62,179.08532687499
61,60,173.941334974747
50,48,145.649379523411
61,63,173.941334974747
70,66,197.089298525841
75,65,209.949278276448
61,61,173.941334974747
66,61,186.801314725355
64,60,181.657322825112
48,51,140.505387623168
79,74,220.237262076934
68,65,191.945306625598
73,66,204.805286376205
74,72,207.377282326327
58,65,166.225347124383
55,57,158.509359274018
78,81,217.665266126812
63,69,179.08532687499
66,60,186.801314725355
66,65,186.801314725355
58,62,166.225347124383
51,47,148.221375473532
81,70,225.381253977177
61,59,173.941334974747
59,62,168.797343074504
67,61,189.373310675476
67,66,189.373310675476
51,49,148.221375473532
80,75,222.809258027055
61,61,173.941334974747
56,61,161.08135522414
57,56,163.653351174261
57,64,163.653351174261
73,71,204.805286376205
64,67,181.657322825112
75,66,209.949278276448
60,59,171.369339024626
69,60,194.517302575719
59,60,168.797343074504
59,61,168.797343074504
72,65,202.233290426084
59,59,168.797343074504
79,84,220.237262076934
46,55,135.361395722925
76,77,212.521274226569
61,61,173.941334974747
82,79,227.953249927298
82,78,227.953249927298
58,52,166.225347124383
66,63,186.801314725355
57,60,163.653351174261
81,76,225.381253977177
54,55,155.937363323897
68,65,191.945306625598
69,79,194.517302575719
57,54,163.653351174261
49,48,143.07738357329
74,66,207.377282326327
69,68,194.517302575719
60,55,171.369339024626
64,58,181.657322825112
66,62,186.801314725355
79,78,220.237262076934
60,64,171.369339024626
41,38,122.501415972318
83,77,230.52524587742
51,50,148.221375473532
58,55,166.225347124383
64,62,181.657322825112
51,45,148.221375473532
52,48,150.793371423654
52,58,150.793371423654
64,58,181.657322825112
51,39,148.221375473532
83,66,230.52524587742
52,46,150.793371423654
62,58,176.513330924869
71,63,199.661294475962
60,61,171.369339024626
55,50,158.509359274018
64,68,181.657322825112
59,60,168.797343074504
65,60,184.229318775233
43,53,127.645407872561
70,58,197.089298525841
63,62,179.08532687499
65,63,184.229318775233
54,58,155.937363323897
67,63,189.373310675476
56,61,161.08135522414
68,70,191.945306625598
33,42,101.925448371346
51,54,148.221375473532
62,43,176.513330924869
83,82,230.52524587742
59,58,168.797343074504
58,59,166.225347124383
62,60,176.513330924869
69,68,194.517302575719
52,45,150.793371423654
63,62,179.08532687499
71,65,199.661294475962
71,63,199.661294475962
74,71,207.377282326327
64,57,181.657322825112
62,56,176.513330924869
59,60,168.797343074504
60,65,171.369339024626
58,59,166.225347124383
81,80,225.381253977177
75,71,209.949278276448
62,56,176.513330924869
66,72,186.801314725355
81,73,225.381253977177
81,86,225.381253977177
76,83,212.521274226569
80,83,222.809258027055
63,72,179.08532687499
87,73,240.813229677906
77,80,215.093270176691
64,65,181.657322825112
79,74,220.237262076934
72,63,202.233290426084
79,69,220.237262076934
75,77,209.949278276448
67,66,189.373310675476
63,52,179.08532687499
58,57,166.225347124383
65,68,184.229318775233
57,62,163.653351174261
75,66,209.949278276448
52,55,150.793371423654
64,65,181.657322825112
82,78,227.953249927298
52,57,150.793371423654
70,67,197.089298525841
72,70,202.233290426084
71,74,199.661294475962
58,65,166.225347124383
57,53,163.653351174261
77,73,215.093270176691
68,69,191.945306625598
66,57,186.801314725355
75,69,209.949278276448
50,42,145.649379523411
83,72,230.52524587742
76,65,212.521274226569
74,71,207.377282326327
64,61,181.657322825112
78,77,217.665266126812
74,68,207.377282326327
80,78,222.809258027055
63,54,179.08532687499
74,73,207.377282326327
77,71,215.093270176691
53,47,153.365367373775
58,57,166.225347124383
68,67,191.945306625598
78,79,217.665266126812
67,66,189.373310675476
58,59,166.225347124383
69,62,194.517302575719
96,81,263.961193228999
75,74,209.949278276448
68,70,191.945306625598
53,56,153.365367373775
80,71,222.809258027055
74,69,207.377282326327
58,58,166.225347124383
65,60,184.229318775233
67,69,189.373310675476
65,60,184.229318775233
59,61,168.797343074504
68,59,191.945306625598
63,64,179.08532687499
60,67,171.369339024626
53,46,153.365367373775
66,53,186.801314725355
71,65,199.661294475962
65,62,184.229318775233
56,67,161.08135522414
65,56,184.229318775233
64,62,181.657322825112
70,64,197.089298525841
63,63,179.08532687499
66,57,186.801314725355
64,50,181.657322825112
45,48,132.789399772804
56,50,161.08135522414
46,48,135.361395722925
70,63,197.089298525841
40,40,119.929420022196
59,56,168.797343074504
46,41,135.361395722925
71,65,199.661294475962
61,68,173.941334974747
82,82,227.953249927298
50,38,145.649379523411
52,52,150.793371423654
80,86,222.809258027055
51,51,148.221375473532
62,53,176.513330924869
44,46,130.217403822682
54,53,155.937363323897
70,70,197.089298525841
51,48,148.221375473532
48,50,140.505387623168
56,54,161.08135522414
57,50,163.653351174261
59,54,168.797343074504
28,40,89.0654686207384
56,54,161.08135522414
48,46,140.505387623168
57,57,163.653351174261
45,40,132.789399772804
37,36,112.213432171832
44,38,130.217403822682
63,56,179.08532687499
62,66,176.513330924869
56,59,161.08135522414
57,57,163.653351174261
45,45,132.789399772804
43,46,127.645407872561
53,46,153.365367373775
64,54,181.657322825112
54,53,155.937363323897
36,42,109.64143622171
57,49,163.653351174261
42,31,125.073411922439
53,40,153.365367373775
43,35,127.645407872561
55,56,158.509359274018
51,41,148.221375473532
47,49,137.933391673047
38,40,114.785428121953
56,51,161.08135522414
43,34,127.645407872561
44,44,130.217403822682
20,43,68.4895010197666
89,81,245.957221578149
70,66,197.089298525841
77,76,215.093270176691
82,84,227.953249927298
68,70,191.945306625598
61,62,173.941334974747
80,84,222.809258027055
68,63,191.945306625598
74,68,207.377282326327
63,63,179.08532687499
82,76,227.953249927298
74,72,207.377282326327
75,72,209.949278276448
66,68,186.801314725355
76,69,212.521274226569
60,64,171.369339024626
48,44,140.505387623168
69,71,194.517302575719
89,80,245.957221578149
74,83,207.377282326327
78,78,217.665266126812
62,55,176.513330924869
69,51,194.517302575719
80,72,222.809258027055
46,42,135.361395722925
68,60,191.945306625598
78,70,217.665266126812
70,69,197.089298525841
52,45,150.793371423654
65,72,184.229318775233
64,59,181.657322825112
64,58,181.657322825112
92,81,253.673209428513
60,59,171.369339024626
66,61,186.801314725355
69,73,194.517302575719
86,79,238.241233727784
67,67,189.373310675476
74,73,207.377282326327
92,79,253.673209428513
59,62,168.797343074504
59,65,168.797343074504
58,56,166.225347124383
62,60,176.513330924869
62,68,176.513330924869
58,48,166.225347124383
80,76,222.809258027055
59,66,168.797343074504
67,62,189.373310675476
82,81,227.953249927298
55,56,158.509359274018
82,79,227.953249927298
56,54,161.08135522414
72,68,202.233290426084
57,51,163.653351174261
41,48,122.501415972318
61,59,173.941334974747
58,42,166.225347124383
70,67,197.089298525841
62,57,176.513330924869
65,62,184.229318775233
58,59,166.225347124383
60,68,171.369339024626
69,63,194.517302575719
69,61,194.517302575719
65,63,184.229318775233
64,67,181.657322825112
75,69,209.949278276448
55,57,158.509359274018
63,48,179.08532687499
38,51,114.785428121953
53,47,153.365367373775
72,60,202.233290426084
54,49,155.937363323897
68,54,191.945306625598
66,67,186.801314725355
65,60,184.229318775233
70,59,197.089298525841
55,50,158.509359274018
58,54,166.225347124383
57,57,163.653351174261
57,51,163.653351174261
45,27,132.789399772804
62,58,176.513330924869
65,54,184.229318775233
58,49,166.225347124383
59,51,168.797343074504
55,46,158.509359274018
63,59,179.08532687499
85,74,235.669237777663
57,54,163.653351174261
57,54,163.653351174261
37,41,112.213432171832
68,70,191.945306625598
52,52,150.793371423654
53,58,153.365367373775
66,63,186.801314725355
39,38,117.357424072075
70,60,197.089298525841
63,75,179.08532687499
58,58,166.225347124383
69,65,194.517302575719
55,56,158.509359274018
48,48,140.505387623168
63,58,179.08532687499
56,52,161.08135522414
60,70,171.369339024626
45,49,132.789399772804
50,43,145.649379523411
45,43,132.789399772804
82,80,227.953249927298
58,59,166.225347124383
62,55,176.513330924869
57,52,163.653351174261
54,49,155.937363323897
51,39,148.221375473532
50,48,145.649379523411
53,53,153.365367373775
62,61,176.513330924869
59,51,168.797343074504
63,66,179.08532687499
48,42,140.505387623168
44,50,130.217403822682
46,43,135.361395722925
58,55,166.225347124383
78,67,217.665266126812
52,49,150.793371423654
62,66,176.513330924869
52,46,150.793371423654
69,60,194.517302575719
72,75,202.233290426084
63,58,179.08532687499
66,65,186.801314725355
79,72,220.237262076934
50,39,145.649379523411
50,44,145.649379523411
40,33,119.929420022196
58,49,166.225347124383
55,47,158.509359274018
59,56,168.797343074504
70,71,197.089298525841
56,44,161.08135522414
48,50,140.505387623168
60,58,171.369339024626
83,80,230.52524587742
55,46,158.509359274018
49,54,143.07738357329
23,24,76.205488870131
51,56,148.221375473532
39,39,117.357424072075
50,57,145.649379523411
73,73,204.805286376205
66,64,186.801314725355
76,70,212.521274226569
51,53,148.221375473532
60,48,171.369339024626
50,51,145.649379523411
79,71,220.237262076934
52,59,150.793371423654
47,46,137.933391673047
55,59,158.509359274018
51,50,148.221375473532
58,55,166.225347124383
76,66,212.521274226569
41,44,122.501415972318
73,58,204.805286376205
62,65,176.513330924869
53,58,153.365367373775
63,59,179.08532687499
71,76,199.661294475962
63,53,179.08532687499
58,57,166.225347124383
59,56,168.797343074504
76,65,212.521274226569
63,69,179.08532687499
62,57,176.513330924869
66,65,186.801314725355
39,40,117.357424072075
79,69,220.237262076934
49,56,143.07738357329
60,49,171.369339024626
60,60,171.369339024626
48,42,140.505387623168
52,49,150.793371423654
58,63,166.225347124383
61,59,173.941334974747
60,61,171.369339024626
71,69,199.661294475962
71,64,199.661294475962
51,60,148.221375473532
65,58,184.229318775233
61,57,173.941334974747
51,54,148.221375473532
69,62,194.517302575719
49,52,143.07738357329
58,56,166.225347124383
46,40,135.361395722925
59,46,168.797343074504
60,56,171.369339024626
62,49,176.513330924869
59,47,168.797343074504
75,76,209.949278276448
58,63,166.225347124383
60,56,171.369339024626
38,44,114.785428121953
66,53,186.801314725355
57,57,163.653351174261
61,55,173.941334974747
58,44,166.225347124383
63,63,179.08532687499
50,49,145.649379523411
63,59,179.08532687499
74,68,207.377282326327
57,53,163.653351174261
56,59,161.08135522414
43,42,127.645407872561
46,42,135.361395722925
75,68,209.949278276448
61,59,173.941334974747
57,57,163.653351174261
45,50,132.789399772804
57,57,163.653351174261
58,54,166.225347124383
58,54,166.225347124383
72,69,202.233290426084
54,51,155.937363323897
62,63,176.513330924869
37,39,112.213432171832
63,52,179.08532687499
63,58,179.08532687499
66,64,186.801314725355
45,43,132.789399772804
59,60,168.797343074504
67,57,189.373310675476
57,51,163.653351174261
54,46,155.937363323897
66,61,186.801314725355
40,52,119.929420022196
49,33,143.07738357329
33,36,101.925448371346
50,56,145.649379523411
58,49,166.225347124383
37,36,112.213432171832
54,39,155.937363323897
61,49,173.941334974747
39,39,117.357424072075
41,38,122.501415972318
52,50,150.793371423654
51,45,148.221375473532
52,49,150.793371423654
42,47,125.073411922439
40,34,119.929420022196
49,42,143.07738357329
53,47,153.365367373775
49,47,143.07738357329
49,43,143.07738357329
56,51,161.08135522414
52,57,150.793371423654
57,51,163.653351174261
51,51,148.221375473532
34,31,104.497444321467
56,57,161.08135522414
56,60,161.08135522414
51,50,148.221375473532
47,55,137.933391673047
53,53,153.365367373775
68,58,191.945306625598
60,59,171.369339024626
65,69,184.229318775233
59,49,168.797343074504
71,74,199.661294475962
48,56,140.505387623168
58,62,166.225347124383
60,62,171.369339024626
54,59,155.937363323897
59,66,168.797343074504
59,59,168.797343074504
57,49,163.653351174261
60,62,171.369339024626
62,62,176.513330924869
64,59,181.657322825112
57,50,163.653351174261
75,69,209.949278276448
72,63,202.233290426084
51,52,148.221375473532
52,51,150.793371423654
70,60,197.089298525841
65,59,184.229318775233
71,61,199.661294475962
62,60,176.513330924869
54,49,155.937363323897
51,45,148.221375473532
53,45,153.365367373775
65,57,184.229318775233
49,53,143.07738357329
74,76,207.377282326327
37,37,112.213432171832
43,46,127.645407872561
61,62,173.941334974747
81,81,225.381253977177
67,60,189.373310675476
53,54,153.365367373775
60,52,171.369339024626
47,43,137.933391673047
64,65,181.657322825112
50,41,145.649379523411
57,50,163.653351174261
87,79,240.813229677906
55,52,158.509359274018
61,62,173.941334974747
72,62,202.233290426084
72,64,202.233290426084
61,58,173.941334974747
76,64,212.521274226569
50,52,145.649379523411
45,51,132.789399772804
52,60,150.793371423654
66,72,186.801314725355
52,41,150.793371423654
57,53,163.653351174261
53,56,153.365367373775
48,47,140.505387623168
61,54,173.941334974747
87,78,240.813229677906
81,79,225.381253977177
73,79,204.805286376205
81,85,225.381253977177
54,54,155.937363323897
55,65,158.509359274018
86,82,238.241233727784
79,78,220.237262076934
83,81,230.52524587742
76,82,212.521274226569
68,70,191.945306625598
79,75,220.237262076934
69,68,194.517302575719
86,73,238.241233727784
65,68,184.229318775233
74,68,207.377282326327
79,73,220.237262076934
88,78,243.385225628027
58,56,166.225347124383
73,65,204.805286376205
68,63,191.945306625598
91,84,251.101213478392
71,70,199.661294475962
78,83,217.665266126812
85,82,235.669237777663
63,63,179.08532687499
66,68,186.801314725355
59,46,168.797343074504
64,63,181.657322825112
51,50,148.221375473532
66,72,186.801314725355
76,69,212.521274226569
65,62,184.229318775233
63,70,179.08532687499
58,58,166.225347124383
85,77,235.669237777663
88,65,243.385225628027
56,65,161.08135522414
60,54,171.369339024626
63,62,179.08532687499
65,59,184.229318775233
61,59,173.941334974747
77,69,215.093270176691
63,63,179.08532687499
57,57,163.653351174261
68,68,191.945306625598
71,75,199.661294475962
87,81,240.813229677906
80,67,222.809258027055
87,75,240.813229677906
72,76,202.233290426084
62,56,176.513330924869
57,62,163.653351174261
70,74,197.089298525841
59,56,168.797343074504
67,68,189.373310675476
60,57,171.369339024626
59,53,168.797343074504
45,43,132.789399772804
58,52,166.225347124383
77,66,215.093270176691
66,68,186.801314725355
81,74,225.381253977177
69,77,194.517302575719
72,70,202.233290426084
91,91,251.101213478392
75,75,209.949278276448
80,77,222.809258027055
59,59,168.797343074504
72,68,202.233290426084
72,79,202.233290426084
84,76,233.097241827541
64,62,181.657322825112
60,63,171.369339024626
86,80,238.241233727784
58,63,166.225347124383
75,71,209.949278276448
66,60,186.801314725355
60,57,171.369339024626
69,63,194.517302575719
63,64,179.08532687499
72,72,202.233290426084
71,60,199.661294475962
70,74,197.089298525841
61,71,173.941334974747
67,74,189.373310675476
74,74,207.377282326327
64,49,181.657322825112
55,63,158.509359274018
68,67,191.945306625598
53,52,153.365367373775
69,63,194.517302575719
42,46,125.073411922439
53,44,153.365367373775
47,38,137.933391673047
42,45,125.073411922439
54,51,155.937363323897
61,53,173.941334974747
48,48,140.505387623168
63,55,179.08532687499
79,78,220.237262076934
51,48,148.221375473532
72,66,202.233290426084
41,45,122.501415972318
55,51,158.509359274018
58,58,166.225347124383
45,45,132.789399772804
79,78,220.237262076934
53,47,153.365367373775
54,41,155.937363323897
59,46,168.797343074504
52,60,150.793371423654
52,46,150.793371423654
54,54,155.937363323897
60,50,171.369339024626
61,57,173.941334974747
55,50,158.509359274018
64,67,181.657322825112
42,37,125.073411922439
55,54,158.509359274018
81,80,225.381253977177
80,76,222.809258027055
55,55,158.509359274018
76,62,212.521274226569
60,52,171.369339024626
51,49,148.221375473532
73,66,204.805286376205
76,64,212.521274226569
68,63,191.945306625598
46,50,135.361395722925
63,55,179.08532687499
57,55,163.653351174261
68,62,191.945306625598
66,70,186.801314725355
73,66,204.805286376205
65,66,184.229318775233
62,60,176.513330924869
54,49,155.937363323897
49,44,143.07738357329
71,73,199.661294475962
56,56,161.08135522414
56,54,161.08135522414
51,60,148.221375473532
58,63,166.225347124383
56,57,161.08135522414
66,67,186.801314725355
72,65,202.233290426084
63,59,179.08532687499
62,66,176.513330924869
40,30,119.929420022196
71,66,199.661294475962
57,57,163.653351174261
72,66,202.233290426084
69,57,194.517302575719
58,62,166.225347124383
64,60,181.657322825112
56,53,161.08135522414
59,55,168.797343074504
68,72,191.945306625598
68,71,191.945306625598
70,56,197.089298525841
75,81,209.949278276448
78,72,217.665266126812
58,54,166.225347124383
70,65,197.089298525841
80,70,222.809258027055
78,75,217.665266126812
77,63,215.093270176691
64,55,181.657322825112
60,54,171.369339024626
68,65,191.945306625598
53,46,153.365367373775
52,48,150.793371423654
56,59,161.08135522414
57,55,163.653351174261
50,46,145.649379523411
66,60,186.801314725355
56,52,161.08135522414
68,59,191.945306625598
76,70,212.521274226569
65,61,184.229318775233
70,65,197.089298525841
51,45,148.221375473532
31,47,96.7814564711028
53,51,153.365367373775
48,49,140.505387623168
48,36,140.505387623168
54,49,155.937363323897
38,38,114.785428121953
63,55,179.08532687499
64,56,181.657322825112
49,39,143.07738357329
60,61,171.369339024626
47,51,137.933391673047
63,64,179.08532687499
45,38,132.789399772804
62,55,176.513330924869
55,53,158.509359274018
80,66,222.809258027055
69,63,194.517302575719
50,36,145.649379523411
51,45,148.221375473532
56,50,161.08135522414
53,45,153.365367373775
66,58,186.801314725355
61,50,173.941334974747
51,49,148.221375473532
60,59,171.369339024626
71,72,199.661294475962
65,62,184.229318775233
70,62,197.089298525841
51,45,148.221375473532
50,45,145.649379523411
51,48,148.221375473532
57,55,163.653351174261
51,51,148.221375473532
75,72,209.949278276448
77,55,215.093270176691
42,33,125.073411922439
59,53,168.797343074504
49,51,143.07738357329
48,49,140.505387623168
55,44,158.509359274018
51,47,148.221375473532
62,59,176.513330924869
67,63,189.373310675476
61,59,173.941334974747
43,45,127.645407872561
61,58,173.941334974747
46,51,135.361395722925
59,55,168.797343074504
48,55,140.505387623168
58,46,166.225347124383
52,60,150.793371423654
49,46,143.07738357329
44,44,130.217403822682
57,54,163.653351174261
31,32,96.7814564711028
73,79,204.805286376205
65,68,184.229318775233
70,65,197.089298525841
56,52,161.08135522414
83,75,230.52524587742
73,67,204.805286376205
